SMILES,Density,Tc,Tg
*Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCC(*)=O)cc3)CCC2)cc1OC,1.0620139826233697,0.22588029822734304,197.67231731968027
*OC(=O)OCCCCCCOC(=O)OCCCCCCCc1ccc(*)cc1,1.0194544206662826,0.2612444149161901,56.461763867582974
*CCCCCCCCCCCCCCCOC(=O)C(CCCCCCOC(=O)CCCCCOC(=O)CCCCC(=O)O*)OC(C)=O,0.9740606819899928,0.29793403475210245,47.51036973126223
*c1cccc(-c2nnc(-c3ccccc3)nc2*)c1,1.0957705833442803,0.20973286644289932,222.89799521917885
*Oc1ccc(-c2ccc(OC(=O)c3ccc(C(=O)Nc4ccc(C(=O)c5cccc(*)c5)cc4)cc3)cc2)cc1,1.1663508278140085,0.3577354759444915,407.1187788544671
*Oc1ccc(C=*)cc1OCC(CC)COCCOCCOC,1.0666933812751296,0.27599582900223235,204.26429145944155
*CCC[Si](*)(C)CCCCCC(=O)OC(=O)CCCCCCC,0.9742998545505559,0.24118727027709463,19.60485068748605
*CCCNC(=O)c1cccc(C(=O)NC(=O)c2cccc(C(=O)O*)c2)c1,1.1992905334333666,0.22974362330906498,234.22723533978245
*OC(=O)Cc1cc(C(=O)O)c(*)cc1C,1.1733840263275679,0.21844332937574748,312.0388642531927
*/C=C/c1ccc(C(C)CC(=O)OCCCCCCCCC[Si](C)(C)C)cc1*,0.9506473633009713,0.267031673873193,122.1603471934825
*Oc1ccc(/C(C)=N/N=C(/C=Cc2ccc(OC(*)=O)cc2)C(=O)OCBr)cc1,1.33003367854585,0.18138684169007338,253.7937085089832
*CCOC(=O)CC(C)(C)C/C=N/CCOCCOCCOCCOCCC(=O)O*,1.0572745428261021,0.2631475351533573,80.09810788787432
*CC(*)c1ccc(/C=N/c2ccccc2)cc1C,1.0356268268081315,0.21823661858626167,148.1268767092218
*OP(=O)(OCOc1ccc(N(C)C)cc1)Oc1ccc(-c2ccc(*)cc2)cc1,1.1290880881780754,0.2626175720009842,153.02872192541466
*CC(*)S(=O)(=O)OCCOCCOC(=O)c1ccc(F)cc1F,1.2363528179620078,0.1956533097610347,74.29728804122757
*Nc1ccc(S(=O)(=O)c2ccc(-c3ccc(C(*)=O)cc3)cc2)c(S(=O)(=O)O)c1,1.2954203516306309,0.25857177227609196,320.90641706410315
*/N=C(/*)c1ccccc1COCCCC,0.9331529216257959,0.19593412737517127,123.9699609827808
*Oc1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C(=O)Nc4ccc(*)cc4)cc3)cc2)cc1,1.2149273099836237,0.4313465516424835,383.2279759493654
*CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCC(=O)NCCS*,0.9239092846606219,0.3803018648468181,6.034757795673471
*Oc1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(*)cc4)cc3)cc2)cc1C(=O)OC(C)CCCCCCCCC,1.0837147527125637,0.36007834767666935,316.3773832321482
*NC(C)C(=O)NC(C(*)=O)C(=O)OCc1ccccc1,1.1443147401604947,0.1907524347223075,160.3079538242524
*CC(*)CCCCCCOc1ccc(OC(=O)c2ccc(OCC)cc2)cc1,1.0271958938922725,0.26649670047351903,170.15605882131874
*Oc1ccc(C(=O)OCCOC(=O)c2ccc(C)c(C(*)=O)c2)cc1[N+](=O)[O-],1.2273101416535277,0.2288462166290799,205.69497850873114
*CCCOc1ccc(C(=O)Nc2ccc(Cc3ccc(NC(=O)CCCCCCCCC(=O)Nc4ccc(*)cc4)cc3)cc2)cc1,1.1044438330041304,0.29379325471136114,176.86483808580687
*CCCS(=O)(=O)CCCCC(=O)NCc1ccc(*)o1,1.1586383187532951,0.22962006804238505,207.81584667091863
*CCCCCCCCCCCCCCCCCCOC(=O)c1ccc(NC(=O)NCCCCCCCCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,0.9796761625918655,0.3173287151124714,62.10611688202347
*Cc1ccc(CCOC(=O)CCCCCCCCC(=O)OCCCCCCCOC(=O)c2ccc(C(=O)O*)cc2)cc1,1.0442033722598152,0.2612598831297292,46.104556224764806
*N=P(*)(CCC(=O)OCCCCCCCCCCCCCCCCC#N)C(=O)OCCCCCCCCCC,0.9055107203423516,0.29540743363845334,-32.896350026704624
*C(=O)NNC(=O)Nc1ccc(Cc2ccc(NC(*)=O)c(Cl)c2)cc1OC,1.1691020753539199,0.2212673807316274,114.24560744590514
*Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2Br)cc1C,1.292135768548773,0.29650325873511096,384.760953421305
*CCOc1ccc(CSC(=O)C=Cc2ccc(O*)cc2)cc1,1.191351595472492,0.28253825432776297,97.27673635537377
*Nc1ccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4ccc(Cc5ccc(NC(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1C(C)(C)C,1.096866371212137,0.3500511060000163,271.41774209193153
*Nc1cc(OCCCCCCC)c(*)cc1CCC(=O)OCCCCC,0.9640649305944197,0.27582352829520795,191.71644224711923
*CCCCCCCCNC(=O)CCSCCC(=O)N*,1.0365710213953487,0.2801608680422852,51.62902477142144
*Oc1ccc2c(c1)C(=O)N(c1c(C)cc(C(C)(C)c3ccc(OC(*)=O)cc3OC)c(F)c1F)C2=O,1.1556605469265426,0.22915737105121065,238.71524207699883
*Oc1ccc([SH](=O)(c2ccc(C(*)=O)cc2)c2ccc(-c3ccc(C)cc3)cc2)cc1,1.1947917923835365,0.22137687269989972,228.74125954423522
*CCCCCNC(=O)CCCCCCCCCCC(=O)NCCCNC(=O)C(=O)N*,1.0115555164948584,0.3239286690464537,73.13621201631861
*c1cc(CCCCCCCCCCCCC(=O)OC)c(*)s1,0.9526897256537026,0.2657347424122449,158.57472757843672
*OC(=O)c1cccc(C(=O)OCCN(C)c2ccc(Cc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)c1,1.073253190005571,0.2371899918155391,169.42284875182617
*Oc1ccccc1NOC(=O)c1ccc(-c2ccc(C(=O)c3ccc(NC(=O)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,1.1575632441029253,0.3181173393552963,382.68610400939315
*Oc1ccc(-c2ccc(OC(=O)c3ccc(C(*)=O)cc3)c(OCCCC)c2)cc1OCCCCCCCCCCCCCC,1.0222031499978512,0.3729953398078222,19.98620392671421
*CC(*)C(=O)OCCCCCCCCCCOc1ccc(C(=O)Nc2ccc(OCCCCCCCC)cc2)cc1,0.997298021793722,0.31326724149707663,-31.650731687722015
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(NC(=O)Nc3ccc(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)cc1CC)C2=O,1.1833828634822279,0.2898060163326895,331.2506063460298
*CCCCNC(=O)C(CCCCCCOc1cc(N)c(*)cc1F)C(=O)Oc1ccc(C)c(C)c1,1.0523021973731248,0.24399633999780737,129.2478644702623
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)C(F)(F)c4ccc(*)cc4)cc3)cc2)cc1,1.28016773539401,0.19189099274490104,220.8630020198426
*OC(=O)SOc1ccc(-c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,1.1495916505122714,0.28380312194716645,114.91412723878713
*OCCCCCCCCOC(=O)CCCCCCCCCCC(=O)Oc1ccc(C(C)(C)CC(*)=O)cc1,0.9651240184372796,0.278678193959747,32.79147967090819
*NC(COC(=O)Nc1ccc(C)cc1)C(*)=O,1.1219955007254303,0.20401349285446138,62.992258990613365
*CCCCCCCCCCCOC(=O)c1ccc(NC(=O)CNCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,1.0775903603280703,0.2664669197550928,106.01108591389601
*Oc1ccc(OC(=O)c2ccc(/C=C/c3ccc(C(*)=O)c(C(=O)OCCCCCCCC)c3)cc2)cc1C(=O)O,1.0898290901486882,0.339619910414139,128.90840685842983
*NNC(=O)c1cccc(C(=O)NCCCCNC(=O)c2ccc(*)[nH]2)c1,1.1205082864636149,0.25173363190366527,223.13774874840232
*OC(=O)c1ccc(C(=O)NNC(=O)c2ccc(*)cc2)cc1,1.2568418099808867,0.41422695014594907,351.4702931050999
*Oc1cc(CSCCCCCC)cc(*)c1O,1.0140382123768739,0.23835892636681025,86.46497222862206
*CC(*)(C)c1cccc(S(=O)(=O)Oc2cccc(/C=N/c3ccc(C#N)cc3)c2)c1,1.1306599461947482,0.1637196867637178,222.07446449362226
*Oc1ccc(C(=O)OCCc2ccc(O*)c(OC(C)=O)c2)cc1,1.1324250337777289,0.29236067657240394,148.25906410578605
*c1ccc([Si](c2ccc(O)cc2)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2C)cc1,1.1679375852300429,0.2540886336796178,330.56403802085856
*Oc1ccc(Oc2ccc(C(=O)c3cccc(C(=O)Nc4ccc(*)cc4)c3)cc2)cc1C(=O)OCCCCCCCCCCCCCCC,1.0316296623052568,0.375490294963281,138.0256271810889
*CCC(=O)Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(Oc5ccc(*)cc5)cc4)cc3)c2)cc1,1.1808747852047567,0.31612132386610026,302.49919426801773
*N=P(*)(OCCCCCCCC)OCCCCCCCN,0.9411686649411274,0.24617658328143383,3.4085769484197215
*Oc1ccc(NC(=O)c2ccc(/C=C/c3ccc(C(*)=S)cc3)cc2)cc1,1.13993226116516,0.3909239634784167,319.1551625068251
*O[Si](*)(C)COc1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1,1.2011033858961837,0.18898019141642491,187.66258629087685
*C(=O)Oc1ccc(C(c2ccccc2)c2ccc(N(*)CCCCCC)cc2)cc1,1.0070232374884622,0.2131906770822456,191.60154943487248
*CC/C=C(/*)c1ccc(OCCCCCCCCC)cc1,0.9342248008223973,0.2602576421396924,8.645054702005126
*NC(CCC(=O)OCCCCCCCCOc1ccc(-c2ccc(*)cc2)cc1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,1.0979010841813448,0.28043187845644885,253.29034472646464
*CC(*)(C)C(=O)OCCCCCCCCCCC(=O)Oc1ccc(OCCCC)cc1,0.9880847750246855,0.27780190562448825,52.86683979704125
*Oc1cc(OCCCCCCCCCCCC)cc(*)c1OC,0.9412159958115713,0.3152171200521793,72.77870779798994
*Oc1ccc(C(C)(C)c2ccc(OC(=O)Nc3ccc(C(*)=O)cc3)c(C(C)(C)C)c2)cc1,1.0202032156402299,0.24418888737099861,207.46995883615472
*OP(=O)(Oc1ccc(NC(=O)c2ccc(C(*)=O)cc2)cc1)C(=O)OCCCCCCCCCCCC,1.059761535878036,0.2754414414383866,-22.27763509658152
*O[Si](*)(C)CCCCCCCCCS(=O)(=O)c1ccc(O)cc1,1.0711022394567222,0.1908649149918587,83.09615936947014
*Oc1ccc(/C(=N/CCNC(=O)c2ccc(OC(*)=O)cc2)C(=O)OC)cc1,1.1711299341620098,0.3048204564314084,201.19181963194455
*CC(*)(C)C(=O)OCCN(CCOC(=O)c1ccc(C(=O)Oc2ccc(Cl)cc2)cc1)c1ccc(/N=N/c2ccccc2)cc1,1.143431469045572,0.19980020134583368,125.60990470285033
*Oc1cccc(Oc2ccc(-c3ccc(OC(=O)c4ccc(-c5ccc(C(*)=O)cc5)cc4)cc3)cc2)c1,1.1659641015986895,0.3055700651689706,337.5500602275103
*Oc1cccc(NC(=O)c2cccc(C(=O)Nc3ccc(-c4ccc(NC(=O)c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)c2)c1C,1.1522844164788875,0.30550121018043497,461.56441427649065
*CC(NC(=O)O*)C(=O)OCCCCOC(=O)c1ccc(-c2ccc(OC)cc2)cc1,1.1479944768708186,0.22549975340362885,208.52352939088496
*/N=C/c1ccc(Oc2ccc(C(*)=S)cc2)cc1C#N,1.2179953462253321,0.23548626287972882,218.15752471873247
*Oc1ccc(C(C)(C)c2ccc(OC(=O)CCCCCCC(C)CCC(*)CC(C)C)cc2)cc1,0.8986852501704075,0.23446009099410797,141.32933860681806
*CCCCCc1ccc(*)cc1COC,0.9596266551608218,0.274608982972869,123.56144250705326
*NNC(=O)/C(C)=N/c1ccc(/N=N/c2ccc(C(*)=O)cc2)cc1,1.136286076719404,0.3008386331245372,233.05199318133532
*CCCCOC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)O*,0.9131245614216313,0.3425099742811546,-24.899486761100945
*C(=O)c1cccc(C(=O)NCCCCCCCN)c1*,1.002491425876796,0.29651315734706757,98.26174867819009
*CCCCCOC(=O)c1ccccc1NC(=O)NCCNC(=O)O*,1.1265696318298581,0.2263941119292504,112.51612975622487
*CCCCCCCCCCCCCCS/N=N/c1ccc(OS(=O)(=O)c2ccc(C(=O)Oc3ccc(O*)cc3)cc2)cc1,1.117037586084751,0.246025242036402,80.30356689479657
*CC(CCCCOC(=O)NCCCCCOC(=O)NCCCCCCNC(=O)O*)C(C)=O,1.0464138679434376,0.256312322685006,138.1226139697307
*Oc1ccc(C(=O)CNCC(=O)Oc2ccc(*)c(C(=O)OC)c2)cc1,1.1536775913978996,0.23310842551964062,200.52686640775653
*Oc1cc(Br)cc(OC(=O)c2ccc(OCC(*)NC(C)CC)cc2)c1,1.140567493527646,0.19210927585623677,143.25588462318325
*OC(=O)Sc1ccc(CCCC)c(C(=O)OCCOc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)c1,1.2040145015111945,0.23834667552862843,221.5083968900049
*Oc1ccc(Oc2cccc(OC(=O)c3cccc(-c4cccc(C(*)=O)c4)c3)c2)cc1,1.1879236843657872,0.24757391543519117,269.3038453005173
*Sc1ccccc1CSC(=O)c1ccc(C(*)=O)cc1,1.2495093596065847,0.1692917259990791,214.71317455372127
*C(=O)c1ccccc1C(*)CCCCCC,0.9645931343330005,0.2362064380467555,131.80401385393316
*NNC(=O)c1cc(CO*)ccc1C,1.1567719257471885,0.2022119933608213,273.266511105142
*O[Si](*)(C)CCCCCCCCCCCCC(=O)O,0.931462192728939,0.24739075411390474,65.78426602420542
*c1ccc(/C=C/c2ccc(N=*)c(-c3ccccc3)c2)cc1OCC,1.054604369194562,0.23236139264119246,305.4397723823878
*Oc1ccc(-c2ccc(-c3cc(OC)c(OC(=O)C(*)=O)c(C(C)(C)C)c3)cc2OC)c(O)c1O,1.0772485326228642,0.21759046209661567,236.44055697381611
*CC(*)(C)C(=O)OCCCN(C)c1ccc(OC(=O)COc2ccc(-c3ccc([N+](=O)[O-])cc3)cc2)cc1,1.142741704118328,0.24493070214870666,157.74020177829212
*CC(*)(C)C(=O)Oc1ccc(/C=C/c2ccc(OC)cc2[N+](=O)[O-])cc1,1.1396560308795518,0.2209841885823887,313.62499361279583
*CCCCOc1ccc(/C=C/c2ccc(OC(=O)C(C)CCC(*)=O)cc2)cc1,1.06239592042737,0.28763194335796743,248.4309757642664
*C(=O)NNC(=O)c1ccc(-c2ccc(C(=O)NNC(=O)c3cccc(*)c3)cc2)cc1,1.188894167521917,0.3973145839695692,399.71646181982754
*C(=*)CCCCCCCOc1ccc(/N=N/c2ccc(C[N+](C)(C)C)cc2C)c(C)c1,0.7521412443413271,0.17980884449674706,199.11945064145706
*C(=O)NCCCCCCC(=O)Nc1ccc(*)nn1,1.1025788642403844,0.3512787863538325,122.79736871554472
*CCCCCCCCCCOc1ccc(OCCOc2ccc(C(=O)Oc3ccc(O*)cc3)cc2)cc1,1.0480396194341144,0.2761646582303494,56.57590176896147
*CC(*)C(=O)OCCCCCOc1ccc(OC(=O)c2ccc(OCCCCCCCCCC)cc2)cc1,1.0117137916124075,0.29305439341131917,9.796309182454507
*CCC[N+](C)(C)CCCNC(=O)CCCCC(*)=O,0.9981362703958482,0.21137118683960957,91.86301631436056
*CC(*)(C)C(=O)OCCCCCOc1ccc(-c2ccc(C(=O)OC(=O)CCCCCCCC)cc2)cn1,1.0255450461661786,0.26385504649591834,121.74877441000734
*Oc1cccc(-c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)c1,1.141398106426066,0.28407963449216267,333.9592727603998
*NC(=O)c1ccccc1C(=O)NCC(Cc1ccccc1)N*,1.1365348976426142,0.2075236020309022,103.88178277823147
*Oc1cccc(C(*)=O)c1S(=O)(=O)c1ccc(S(=O)(=O)OCC)cc1,1.2625940560040465,0.17287106234141805,128.38702920789657
*c1ccc(C(=O)Nc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2C(F)(F)F)c(Cl)c1,1.2810864808150957,0.3752814229333218,357.6004928886464
*c1ccc(OCCSCCCCCCC(=O)Oc2ccc(-c3ccc(-c4nnc(*)o4)cc3)s2)o1,1.166522924461439,0.2565362134862508,130.73039386795418
*OC(=O)c1ccc(OC(=O)CCCCCCC(=O)OCCCCCCOC(*)=O)cc1,1.0673906292873923,0.26726980644386134,74.02251589152311
*Oc1ccc(C(=O)CNCCCCCCCNC(=O)CCCCC(=O)NCc2ccc(*)cc2)c(C)c1,1.077914365032183,0.2808519295807195,210.8017194373846
*CCOCCOC(=O)CCCCCCCCC(=O)OCCCOC(=O)c1cccc(C(=O)O*)c1,1.096443607909245,0.22651295947876626,114.99881591313115
*COCCCC(=O)OCCOCCOCCOC(=O)c1ccc(-c2ccc(N=*)cc2)cc1,1.1293191433321998,0.23365078043700388,46.404386793392405
*CCCCCCCCCCNC(=O)CSC(=O)N*,1.0279891104429344,0.2649956112292032,26.396167515502214
*/C=C/C=C(C#N)C(=O)NNC(=O)c1ccc(C(=O)O*)cc1,1.2117490258175716,0.3833307617524198,314.210866071947
*Oc1ccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(C(=O)NNC(=O)c3ccccc3C(*)=O)cc2)cc1,1.1461929563455444,0.28985873928256584,275.1418483590122
*Oc1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(*)=O)cc2C)c(C)c1,1.1104235524115935,0.2859983502667035,261.740724547765
*[Si](*)(C)CCCCCCCCCCCOc1ccc(S(=O)(=O)c2ccc(OCC(C)CC)cc2)cc1,1.0556726952373463,0.23124802297307873,50.01476342721719
*CC(=O)Nc1ccc(NC(=O)OCCCCN(*)c2ccccc2)cc1,1.1310219672600368,0.23487345652882766,103.49930487587302
*Oc1ccc(-c2ccc(OC(=O)OC(C(*)=O)C(C)CC)cc2)cc1,1.0339414967973428,0.28202235556203537,241.93447473982437
*CC(CCNC(=O)NCc1ccc(NCC(=O)N*)cc1)C(=O)c1ccc(C#N)cc1,1.1670490583090714,0.23462233420644207,175.82714376882657
*O[Si](C)(C)O[Si](C)(C)CCCOc1ccc(Nc2ccc(*)c3ccccc23)cc1,1.1498885606300286,0.20343294405145143,188.7552465925562
*Oc1ccc(C(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)c2ccc(O*)cc2)cc1,0.9527246085624518,0.34749937094378247,-42.58714084263096
*CCCCCCCCOc1ccc(OC(=O)c2cc(C(=O)Nc3ccc(O*)c(O)c3)cc(C(F)(F)F)c2)cc1OC,1.1216790363383442,0.271872295355762,206.86413516119939
*CC(=O)Oc1ccc(OC(=O)/C=C/C(*)=O)cc1,1.2461169609607146,0.2467481104562064,230.9434655008923
*c1ccc(/N=C/c2cc(OCC)c(*)cc2OCCCCCCCCCCCCCC)cc1,0.9304499492844569,0.3486718297534993,84.52908804184814
*c1ccc2c(c1)C(=O)N(c1cc(C)c(*)c(N)c1)C2=O,1.1318425836344292,0.30210539863084174,323.534200171159
*OCc1cc(CCCCCC)c(*)cc1OCCCCCCCCCCCCCCC,0.8854878353335991,0.2874405440757628,159.9234321740395
*CCCCCCNS(=O)(=O)CC(C(=*)NC(C)C)c1ccccc1,1.0261585255963697,0.21950757163201312,85.28697233455411
*CCCCCCCCCCOC(=O)NCNC(=S)O*,1.0576815339415133,0.32733810968753163,27.398242364575765
*[Si](*)(C)CCCOCCOc1ccc(/N=N/c2ccc(C#N)cc2)cc1,1.1284253272198415,0.1992368423487238,118.865045705921
*CC(CC)(CO*)C(=O)OCc1ccccc1,1.0544013768015916,0.19001793507977674,111.90100064934236
*Sc1ccc(-c2ccc(-c3ccc(*)c(C(F)(F)F)c3)cc2)cc1,1.1540409335687014,0.1904049385954393,305.2066898002247
*Oc1ccc(/C=C/CC/C=C/C(=O)c2ccc(*)cc2)cc1,1.0877457890253834,0.2963988357789862,208.79666076492674
*CCN(*)C(=O)CCCC(=O)Oc1ccc(OC(=O)c2ccc(OC)cc2)cc1,1.141060981284167,0.2692659394627508,143.18458406199275
*CCCCCC(*)(C)c1ccc(C(=O)OCCOc2ccc(-c3ccccc3)cc2)cc1,1.0457056409243468,0.2345629719171256,127.01400810513596
*Oc1ccc(Oc2ccc(OC(=O)NNC(=O)CCCCC(*)=O)cc2)cc1,1.1567202833988242,0.29196966398831037,235.86514542241093
*C(/C=N/c1ccc(*)cc1)=N\c1ccccc1,1.0915841716689734,0.2389834078780431,271.60624641700633
*CCCCCCC#CCCCCCCCOC(=O)CCCCCCCCCCC(=O)NCCCCCCSCCCNC(=O)CCCCCCC(=O)N*,0.9518920640837688,0.2990716568901003,34.188958345166185
*CCCCCOC(=O)CCSCCSC(=O)O*,1.139110733847977,0.21185698929791935,45.66727795590799
*OP(=O)(Oc1ccc(C(*)=O)cc1)Oc1ccc([Si](C)(c2ccccc2)c2ccccc2)cc1,1.2085666400242947,0.20651830309236074,230.84352454574048
*c1ccc2c(c1)c1ccc(*)cc1n2CCC[N+](C)(C)C,0.7914006084170975,0.22930901917933083,214.44018183677773
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)c(C(=O)O)c3)c(Br)c2)cc1Cl,1.3384128832653328,0.1677244457726117,211.0197731307315
*Oc1ccc(Oc2ccc(/C=N/c3ccc(Oc4ccc(/C=N/c5ccc(*)cc5)cc4)cc3)cc2)cc1,1.1275700091713914,0.4428770851569661,231.9705140339956
*CC(*)(C)C(=O)OCCOCCOC(=O)c1ccc(C(=O)OCc2ccc(COC(=O)CCCCCCCC)cc2)cc1,1.061229536877902,0.2560240549941923,96.67972510932964
*CC(*)(C)C(=O)NCCCCCCCCCCCCCCCN,0.9018911201642151,0.31953110839035526,-5.054497700542896
*CCC#CCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,1.0569635488650941,0.258070468957106,85.79303993048862
*Oc1ccc(C(=O)/C=C(/*)CCCCCCCCCCC)cc1,0.9647948103897916,0.28611265007002684,16.270748321930114
*C(=O)NC(=O)c1ccc(-c2ccc(C(=O)c3ccc(*)cc3)cc2)cc1,1.1886511699554998,0.47988601902279837,437.07368832628146
*Cc1ccc(CN(CC)C(=O)SCCCCCCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,1.0475369316323409,0.2516477840802898,74.46090341716597
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CSCC(*)=O)cc2)C(=O)OCCCCCCCCCC)cc1,1.070434928553869,0.24299583311486742,55.145653800483046
*Oc1ccc(C(=O)NCCCCNC=*)cc1,1.099584329993183,0.29735984996434345,131.17042216925967
*CC(*)C(=O)OCCCCOC(=O)c1ccc(OC(=O)Oc2ccc(-c3cccc([N+](=O)[O-])c3)cc2)cc1,1.1998676037679339,0.21617176116738482,169.17196413888183
*Oc1ccc(Oc2ccc(NC(=O)c3ccc(C(*)=O)cc3C(=O)O)cc2Cl)cc1,1.2448131490525358,0.25999676539687216,225.561744436887
*Oc1ccc(C2(c3ccc(OC(=O)C(C)CCC(*)=O)cc3)CCCC2)cc1C,1.088526681617034,0.21231081715019245,197.22706626767393
*CCCCCCCCCCCCNC(=O)c1ccc(C(=O)NC(=O)c2ccc(C(=O)O*)cc2)cc1,1.0869884390586046,0.31898182683874576,117.27469500799324
*CCCCCCCCCCCCCCCCCCCCSCCSC(=O)/C=C/C(=O)N*,0.956362990377812,0.39281901225506466,-66.71976172708571
*CCCCCCCC[N+](C)(C)CCCCCCCCCCCCOC(=O)CCCCCCC(=O)O*,0.9203733195232056,0.24507397193321928,25.465670541815655
*Oc1ccc(-c2ccc(OC(=O)c3ccc([N+](=O)[O-])cc3)cc2)c(OC(=O)c2cccc(C(*)=O)c2)c1,1.2231379092081511,0.25257610759907084,312.1561373456261
*SC(=O)c1ccc(NC(=O)CCCC(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)cc1,1.1704285892918562,0.24109203640181437,242.06052944848048
*CC(O)CN(C)c1ccc(/N=N/c2ccc(C(=O)NNC(=O)c3ccc(*)cc3)cc2)cc1,1.1369941558891414,0.27437886418611107,331.9810827523145
*CCCCCCCCCCCCCCCCN(*)CCCC,0.8553237437814699,0.36602193744948475,201.3919095278956
*OC(=O)c1ccc(*)cc1C(=O)OCCCCCCCCCCCC,0.9568616433230362,0.25598109027358323,48.136344904496966
*Oc1ccc(OC(=O)c2ccc(OC(=O)OCCCCCCCC)cc2)cc1SC(=O)OC(=O)c1ccccc1N(*)CC,1.0890856654448056,0.23779217261156507,104.80228103449957
*c1cc(CCCCCCCCCCCCCCCC[Si](C)(C)[Si](*)(C)C)ccc1CC,0.8725933304366983,0.30952396864422804,75.34416453938104
*CC#CCOC(=O)c1ccc(NC(=O)CC(OC(=O)c2ccc(OC)cc2)C(=O)O*)cc1,1.181474185561031,0.24767975745354015,332.7206026826741
*Oc1ccc(NC(=O)c2cc(C(=O)O)c(C(*)=O)cc2OC)cc1C,1.2068453683126128,0.2545234663393114,339.5020440440258
*NC(=O)C(Cl)NC(=O)NCCCCCCCCCCCCCCCCCCNC(*)=O,1.002273753473827,0.33052600250356784,-23.198071727472637
*CC(*)c1ccc(COC(=O)CCCCCCCC(=O)OCc2ccccc2)cc1,1.0444130941830352,0.25236602980151623,87.50708046323005
*Oc1ccc(Oc2ccc(C(=O)Oc3cc(C)c(NC(=O)c4ccccc4*)cn3)cc2)cc1,1.1483891726432225,0.24566591676353902,312.7825593028441
*CC(C)(C)COC(=O)C(=C=C(*)C)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,1.0911499095018493,0.18889505638887527,199.68833760607225
*c1ccc(Oc2ccc(NC(=O)c3ccc(C(=O)Nc4ccc(S(*)(=O)=O)cc4)cc3)cc2)cc1,1.2320820129218775,0.2943833495372475,278.3147695510213
*CC(*)CCCOc1ccc(C(=O)Oc2ccc([SiH](C)C)cc2)cc1,1.066936498074896,0.28122361505967347,177.41698990898013
*Oc1ccc(Sc2cc(OCC#N)cc(*)c2Cl)cc1,1.2653859096534865,0.1520374267679861,182.1004800452167
*CCCCCOC(=O)CSCCCSCCCCC(=O)O*,1.1010171034999197,0.22014694622305384,33.49395504651788
*Nc1ccc(-c2ccc(Cc3ccc(CCC(=*)C)c(O)c3)cc2)cc1OC,1.0480155772215078,0.2707924260032236,138.73932030110586
*CCCCCCCCOC(=O)NC(C)C(=O)O*,1.017499327586766,0.2972385201441731,69.22374778443354
*c1c(C)cc(-c2ccc([Si](*)(C)C)c(C)c2)cc1C,0.9236389015784763,0.3939477848424434,239.2312313586305
*CCCCCCOC(=O)CCCCCCCCCCC(=O)OCCS(=O)(=O)CCC(=O)O*,1.055257190860776,0.24455067859094753,31.364636504509065
*CC(*)(C)c1ccc(C(=O)OC(C)CCC)cc1,0.9509201119727723,0.22475101743286408,180.69387311199037
*CC(*)(C)C(=O)OCCCOc1ccc(N=NC(=O)c2ccc(OC(=O)OCCCCCCCCC(=O)Oc3ccc(F)cc3)cc2)cc1Cl,1.041820508076725,0.20847227995140236,129.396605020827
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(SS(*)(=O)=O)cc3)cc2)cc1,1.2428861473501776,0.18731846955186993,186.8996179045683
